,variant,count,cumcount
797,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,515
835,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Release A', 'Return ER')",1,516
836,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Release A')",1,517
837,"('IV Liquid', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'LacticAcid', 'Admission IC', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'Release B')",1,518
838,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,519
839,"('ER Registration', 'IV Liquid', 'ER Sepsis Triage', 'IV Antibiotics', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,520
840,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER', 'CRP', 'LacticAcid', 'Leucocytes')",1,521
841,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,522
842,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Release A', 'Return ER')",1,523
843,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Release D')",1,524
844,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,525
822,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'Admission NC', 'CRP', 'Release A', 'Return ER')",1,526
821,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'LacticAcid')",1,527
820,"('ER Registration', 'LacticAcid', 'CRP', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'LacticAcid', 'IV Liquid', 'IV Antibiotics')",1,528
819,"('ER Registration', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Release A')",1,529
798,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,530
799,"('ER Registration', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,531
800,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,532
801,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,533
802,"('ER Registration', 'ER Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,534
803,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,535
804,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,536
805,"('CRP', 'Leucocytes', 'ER Registration', 'Leucocytes', 'CRP', 'ER Triage', 'ER Sepsis Triage')",1,537
806,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,538
807,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release B')",1,539
808,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,540
809,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,541
810,"('ER Registration', 'ER Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,542
811,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,543
812,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,544
813,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Admission NC', 'Admission NC', 'Release A')",1,545
814,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'Admission NC', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Admission NC', 'Release A')",1,546
815,"('ER Registration', 'IV Liquid', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release A', 'Return ER')",1,547
816,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission IC', 'Admission NC', 'Admission NC', 'Release A')",1,548
817,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,549
818,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'Admission NC', 'IV Liquid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,550
744,"('CRP', 'Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Admission NC', 'CRP', 'CRP', 'Release A')",1,551
743,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Release B')",1,552
742,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'Release A')",1,553
677,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,554
667,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,555
668,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Admission NC', 'Release A', 'Return ER')",1,556
669,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'LacticAcid')",1,557
670,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release B')",1,558
671,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'Release A')",1,559
672,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC')",1,560
673,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,561
674,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Admission IC', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,562
675,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Release D', 'Return ER')",1,563
676,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,564
678,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,565
690,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Release A')",1,566
679,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,567
680,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'IV Liquid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,568
681,"('ER Registration', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,569
682,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'CRP', 'Release A', 'Return ER')",1,570
683,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,571
684,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Admission NC', 'Release A')",1,572
685,"('ER Registration', 'Leucocytes', 'LacticAcid', 'CRP', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics')",1,573
686,"('ER Registration', 'IV Liquid', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Admission NC', 'Release A')",1,574
687,"('ER Registration', 'ER Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Sepsis Triage', 'IV Antibiotics')",1,575
688,"('CRP', 'Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,576
666,"('ER Registration', 'ER Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'ER Sepsis Triage', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Release D')",1,577
665,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release C')",1,578
664,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,579
663,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Release A', 'Return ER')",1,580
642,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,581
643,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Release A', 'Return ER')",1,582
644,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Release A', 'Return ER')",1,583
645,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,584
646,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'Admission NC', 'Admission NC', 'IV Liquid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release B')",1,585
647,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Release A')",1,586
648,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,587
649,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'CRP', 'Leucocytes')",1,588
650,"('ER Registration', 'ER Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'ER Sepsis Triage')",1,589
651,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,590
652,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,591
653,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'CRP', 'LacticAcid', 'CRP', 'Release A')",1,592
654,"('ER Registration', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,593
655,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release C')",1,594
656,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,595
449,"('IV Liquid', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'Release A', 'Return ER')",1,596
658,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Release A')",1,597
659,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'IV Liquid', 'Leucocytes', 'CRP', 'Release A')",1,598
660,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,599
661,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Release A')",1,600
662,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'IV Antibiotics', 'IV Liquid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Admission NC', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Release A')",1,601
